,smiles
0,C[S](O)(=O)=O.Oc1ccc2[nH]cc(CCCCN3CCC(=CC3)c4ccccc4)c2c1
1,Fc1ccc(cc1)C(=O)CCCN2CCN(CC2)c3ccccn3
2,CCOC(=O)c1cncn1C(C)c2ccccc2
3,Fc1ccc(cc1)C(=O)CCCN2CCC(=CC2)N3C(=O)Nc4ccccc34
4,C2=C(C1=C(C=CC=C1)[N]2N(CCN(C)C)C)C3=CC=CC=C3
5,CN1C2CCC1CC(C2)OC(c3ccccc3)c4ccccc4.O[S](O)(=O)=O
6,[H+].C2=C1C(OC(=NC1=CC=C2Cl)NCC)(C3=CC=CC=C3)C.[Cl-]
7,c1ccccc1
8,Cc1ncc2C(O)N=C(c3ccccc3F)c4cc(Cl)ccc4n12
9,CNCCCC2(C)C(=O)N(c1ccccc1)c3ccccc23
10,Clc1ccc2N(CC3CC3)C(=O)CN=C(c4ccccc4)c2c1
11,CSc1ccc2Sc3ccccc3N(CCC4CCCNC4)c2c1
12,CN(CCC=C1c2ccccc2CCc2ccccc12)C
13,[C@H]2(N=C(C1=C(C=CC(=C1)[N+](=O)[O-])NC2=O)C3=CC=CC=C3Cl)C
14,Fc1ccc(cc1)C(CCCN2CCC(CC2)N3C(=O)Nc4ccccc34)c5ccc(F)cc5
15,C1=C(Cl)C=CC2=C1C(N(CC(=O)N2C)C(N)=O)C3=CC=CC=C3
16,[O-][N+](=O)c1ccc2NC(=O)CN=C(c3ccccc3Cl)c2c1
17,CN2C(=O)C(O)N=C(c1ccccc1F)c3cc(Cl)ccc23
18,C1=C(Cl)C=CC2=C1C(=NCC(N2CC(CO)O)=O)C3=CC=CC=C3F
19,C1=CC(=NC2=C1C(C(=CN2CC)C(O)=O)=O)CC3=CC=CC=C3
20,CN(C)C(=O)COC2c1ccccc1CCc3ccccc23
21,CNC(=O)CCN1CCN(CCC=C2c3ccccc3Sc3ccc(cc23)Cl)CC1
22,Cc1ccccc1
23,Cc1onc(c2ccccc2Cl)c1C(=O)N[C@H]3[C@H]4SC(C)(C)[C@@H](N4C3=O)C(O)=O
24,C1=C(Cl)C=CC2=C1C(=NCC(N2CC[S](CC)(=O)=O)=O)C3=CC=CC=C3F
25,C1=CC(=CC2=C1N(C(CN=C2C3=CC=CC=C3)=O)C[P](C)(C)=O)Cl
26,CCC1(C(=O)NCNC1=O)c2ccccc2
27,CN2C(Cc1ccccc1N=C2C)c3ccccc3
28,c1c2c(cc(c1)Cl)[C@@H]1[C@H](c3ccccc3O2)CNC1
