,smiles
0,C1=C(Cl)C=CC4=C1C3C2=CC=CC=C2CCN3CC(=O)N4C
1,C2=C(CC(C(NCC(OCC1=CC=CC=C1)=O)=O)CSC(C)=O)C=CC=C2
2,C1=CC=CC=C1C3(C2=CC=CC=C2)C(N(CO[P](O)(O)=O)C(N3)=O)=O
3,C1=CC=CC=C1CC2(C3(C(C)(C)C(C2)CC3)C)OCCN(C)C
4,C1=CC(=CC3=C1[N]2C(=CN=C2C)CN=C3C4=CC=CC=C4Cl)Cl
5,C2=C(C(C1=CC=CC=C1)[S](CC(N)=O)=O)C=CC=C2
6,C1=CC=CC=C1C3(C2=CC=CC=C2)NC(=O)NC3=O
7,[C@@]45(C1=C(C=CC(=C1)OC(N3CC2=CC=CC=C2CC3)=O)N([C@H]4N(C)CC5)C)C
8,C1=C(O)C=CC4=C1C35C(C(N(CCC2=CC=CC=C2)CC3)C4)CCCC5
9,C3=C(C(SC(/CCOC(C1=CC=CC=C1)=O)=C(N(CC2=C(N=C(N=C2)C)N)C=O)/C)=O)C=CC=C3
10,C2=C(C1=C(C=CC=C1)[N]2N(CCN(C)C)C)C3=CC=CC=C3
11,[H+].C2=C1C(OC(=NC1=CC=C2Cl)NCC)(C3=CC=CC=C3)C.[Cl-]
12,C1=CC=CC=C1C2(N(C(=O)NC2=O)C)CC
13,C1=CC=CC=C1C(C(OC2CC3N(C)C(C2)CC3)=O)CO
14,C1=CC=CC=C1C3(CC2CCCCN2)C(NC(=O)NC3=O)=O
15,C1=C(C(=CC=C1Cl)N(C(CNCC(C)=C)=O)C)C(C2=CC=CC=C2)=O
16,C4=C3[NH]C1=C(CCNC1CC2=CC=CC=C2)C3=CC=C4
17,[C@H]2(N=C(C1=C(C=CC(=C1)[N+](=O)[O-])NC2=O)C3=CC=CC=C3Cl)C
18,C1=C(Cl)C=CC2=C1C(N(CC(=O)N2C)C(N)=O)C3=CC=CC=C3
19,C1=C(Cl)C=CC2=C1C(=NCC(N2CC(CO)O)=O)C3=CC=CC=C3F
20,C1=CC(=NC2=C1C(C(=CN2CC)C(O)=O)=O)CC3=CC=CC=C3
21,[C@H]5(CN(C(C3=C2C1=CC(=CC=C1CCN2C(=O)C(=C3)C4=CC=CC=C4)Cl)=O)CC5)OCC
22,C1=C(C)ON=C1C(NNCC2=CC=CC=C2)=O
23,C2=C(C1=CC=CC=C1)ON=C2C(CN3CCCCC3)O
24,C1=C(Cl)C=CC2=C1C(=NCC(N2CC[S](CC)(=O)=O)=O)C3=CC=CC=C3F
25,C1=CC(=CC2=C1N(C(CN=C2C3=CC=CC=C3)=O)C[P](C)(C)=O)Cl
26,C1=C(Cl)C=CC2=C1C(=NCC(=O)N2C)C3=CC=CC=C3F
27,C1=C(Cl)C=CC2=C1C(=NCC(=S)N2C)C3=CC=CC=C3
28,C2=C(C(C1=CC=CC=C1)OCCN(C)C)C(=CC=C2)C(C)(C)C
29,[C@@H]1(NCCCC1)[C@@H]2OC(OC2)(C3=CC=CC=C3)C4=CC=CC=C4
30,C1=NC(=NC(=C1CN(C(=C(SSC(=C(\C)N(C=O)CC2=C(N)N=C(C)N=C2)/CCOC(=O)C3=CC=CC=C3)/CCOC(=O)C4=CC=CC=C4)\C)C=O)N)C
31,C1=C(Cl)C=CC2=C1C(=NCC(N2CC[S](C3=CC=C(C)C=C3)(=O)=O)=O)C4=CC=CC=C4Cl
32,C1=CC(=CC=C1C(N2CCN(C)CCC2)C3=CC=CC=C3)Cl
33,C1=C(C(=CC(=C1Cl)N)OC)C(NC3CCN(CC2=CC=CC=C2)CC3)=O
34,C1=CC=CC=C1CNC(CCCl)=O
35,C1=CC=CC=C1C(C(OC2CC3N(C)C(C2)CC3)=O)(CO)C
36,C1=CC=CC=C1C2C(N=C(O2)NCC)=O
37,C2=C(C(C1=CC=CC=C1)OCCNC)C(=CC=C2)C
38,C1=CC(=CC=C1)CC(N(C)CC2=CC=CC=C2)C
39,C1=C(C(F)(F)F)C=CC=C1C2=CCN(CC2)CCC4=CC3=CC=CC=C3C=C4
40,C1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C\C=C\C3=CC=CC=C3)C
41,CN(C(C)CC1=CC=CC=C1)C
42,C1=C([N+]([O-])=O)C=CC2=C1C(=NCC(=O)N2C)C3=CC=CC=C3
43,[Cl].C1=CC=CC=C1CCNN
44,[C@@H]1(CCCO1)[C@@H](CC2=CC=CC=C2)NCC
45,[C@H]2(NC(=O)C1=C(OC)C=C(NC)C(=C1)Cl)[C@H](N(CC2)CC3=CC=CC=C3)C
46,[C@@H]1([C@H]3[C@@H](CC2=C1C=C(Cl)C=C2)CN(C3)C)C4=CC=CC=C4
47,C1=CC=C2C(=C1)C3C(O3)C4=CC=CC=C4N2C(=O)N
48,C3=C2N(CC1=CC=CC=C1)C(=O)\C(NNC2=CC=C3)=C(\N)N=O
49,[C@@H]24[C@@](C1=CC=CC=C1OC3=C(C=CC=C23)C)(CCN(C4)C)O
50,C3=C(C(O)(C1=CC=CC=C1)C2CCNCC2)C=CC=C3
51,C1=C(C(F)(F)F)C=CC3=C1N(C2=CC=CC=C2)C(CC(N3C)=O)=O
52,[C@@H]3(C1=CC=CC=C1)CN2CCSC2=N3
53,[C@H](OC1=C(C=CC=C1)C)(C2=CC=CC=C2)CCNC
54,C1=C(CC)SC2=C1C(=NCC(N2C)=O)C3=CC=CC=C3Cl
55,C1=C(C(=CC=C1C)CC2=CC=CC=C2)N3CCNCC3
56,C1=C(Cl)C=CC2=C1C3(N(CC(=O)N2CCO)CCO3)C4=CC=CC=C4F
57,C1=C(SC2=C1C(=NCC3=NN=C([N]23)C)C4=CC=CC=C4Cl)CC
58,C1=C(Cl)C=CC2=C1C(=NC(C(=O)N2)C(OCC)=O)C3=CC=CC=C3F
59,C1=C(Cl)C=CC2=C1C3(N(CC(=O)N2C)C(C=C(O3)C)=O)C4=CC=CC=C4
60,C1=CC=CC=C1CCNC(CCCl)=O
61,[C@@H](C(C1=CC=CC=C1)=O)(C)N
62,[C@]1(O)(C[C@@H]4N(CC1)C[C@@H]2C5=C(CCC3=CC=CC=C23)C=CC=C45)C(C)(C)C.[H+].[Cl-]
63,C1=C(OC)C(=CC2=C1C(=C(C)[NH]2)CCN4CCN(C3=CC=CC=C3)CC4)OC
64,C1=CC(=CC2=C1C(=NCC(N2C)CNC(C3=COC=C3)=O)C4=CC=CC=C4)F
65,[H+].C3=C2\C(C1=CC=CC=C1SCC2=CC=C3)=C\CCN(C)C.[Cl-]
66,[C@]2(C1=CC=CC=C1)([C@H](CN(C)CC2)CC)OC(CC)=O
67,[C@]3(N(C1=CC=CC=C1)C(=O)CC)(C(=O)OC)[C@H](CN(CCC2=CC=CC=C2)CC3)C
68,C1=CC=CC=C1/C=C/C2C(NC(O2)(C)C)=O
69,[C@H](CCOC1=CC=CC2=CC=CC=C12)(C3=CC=CC=C3)N(C)C
70,C4=C(C(C2C(C1=CC=NC=C1)C2)(C3=CC=CC=C3)O)C=CC=C4
71,C1=CC=CC=C1C3(C2=CC=CC=C2)CCN(C(C)(C)C)CC3
72,C3=C(CN2C1=NC(=NC(=C1CCC2=O)C)C)C=CC(=C3)C4=CC=CC=C4C5=N[NH]N=N5
73,C4=C(C(C(=O)N1CCCC1)(C2=CC=CC=C2)C(CN3CCOCC3)C)C=CC=C4
74,[H+].C4=C(N3CCN(CCCN1N=C(N(C1=O)CCOC2=CC=CC=C2)CC)CC3)C=CC=C4Cl.[Cl-]
75,C1=CC=CC=C1C(CC2=CC=CC=C2)(NC(CN)=O)C
76,C1=CC=CC=C1CC(N(CC2=CC=CO2)C)C
77,C2=C(C(C[N]1C=CN=C1)=O)C=CC3=CC=CC=C23
